decision_id	timestamp_utc	decision_type	target_file	target_group_id	before_status	after_status	manifest_update	frontier_change	evidence_execution_ids	campaign_id	validation_lane	milestone	first_failing_step	first_failing_var	zone_i	zone_j	zone_k	restart_repro_status	diff_plotfile_path	clean_sha_basis	reason	operator_notes
20260813T123000Z_wdm6_bubble_milestoneA_thermo_only	20260813T123000Z	PLOTFILE_MILESTONE_FAIL	validation_manifest.tsv	NA	FAIL_THERMODYNAMIC_ONLY	FAIL_THERMODYNAMIC_ONLY_VERIFIED	none	none	20260813T122644Z_plotparity_wdm6_bubble_v1c_short_fortran_dbg0;20260813T122644Z_plotparity_wdm6_bubble_v1c_short_cpp_dbg0	plotfile_parity_wdm6_bubble_v1c	plotfile_parity_serial	A	1	temp	199	3	90	MATCH	plotfile_parity_wdm6_bubble_v1c/diffs_plt00001_temp	15172afa5391993c3b3321c7642c53f78d4f0cf4	Milestone A still FAILS, now measured on a variable table with no known labelling defects. The divergence is confined to the thermodynamic cluster: temp abs=6.631607696 rel=2.290772895e-2; theta rel=1.976311604e-2; eq_pot_temp rel=1.985579005e-2; rhotheta abs=3.01690336 rel=8.859488505e-3; pressure abs=867.1722896 rel=8.721967687e-3; pert_pres rel=1.000524732. Every moisture and number-concentration variable is at or below 4.2e-07 relative, with nc and nr in exact bitwise parity and qt at 1.7e-16. plt00000 pair AGREE and Rule 36 returned MATCH at v1b for a bit-identical conserved state, so the divergence arises inside the first WDM6 call and is not a restart artifact. The theta writeback asymmetry is the only remaining candidate consistent with this signature.	Two defects were removed to reach this point, both outside every group tag: the redundant pre-group Step 10 clamps and Step 11 sedimentation, and the plotfile column rotation. Neither was reachable by the Rule 37 tag frontier. Milestone A is now a single-mechanism failure, which is the sharpest available setup for action C. Retreat discipline still requires paired PRE_/POST_ evidence at the writeback site before patching, and the design question (mirror the bridge conversion in the native branch versus have the native kernel update theta directly) remains open. Action B, the all-k print contract, stays mandatory before any group promotion but is not on the critical path to closing Milestone A.
20260813T141000Z_wdm6_ccn_nn_first_class	20260813T141000Z	PLOTFILE_COVERAGE_GAP_CLOSED	Source/IO/ERF_Plotfile.cpp	NA	OPEN	FIXED_CLEAN_SHA	none	none	20260813T140621Z_plotparity_wdm6_bubble_v1d_short_fortran_dbg0;20260813T140621Z_plotparity_wdm6_bubble_v1d_short_cpp_dbg0	plotfile_parity_wdm6_bubble_v1d	plotfile_parity_serial	A	1	temp	199	3	90	MATCH	plotfile_parity_wdm6_bubble_v1d/diffs_plt00001_temp	28199aa6edaf69ac7fc166990c7bdd1662032132	WDM6's CCN slot is now comparable. The gap was never that ni was 'missing': ERF_DataStruct.H already set ni=-1 for WDM6 with the comment 'ice number (ni) not used - WDM6 uses nn for total aerosol', so the selection gate correctly dropped ni and RhoQ8 simply had no name. nn is now first class: a MoistureComponentIndices::nn field, a ccn_number capability true only for WDM6, 'nn' in derived_names, and a writer block that reads the slot from the per-scheme registry rather than hardcoding RhoQ8, since Morrison uses that same slot for ice number. The two capabilities are mutually exclusive by scheme and Morrison is untouched. Result: 32 variables compared, and nn agrees bitwise (0.0 absolute and relative), so all three WDM6 number concentrations nc, nn and nr are in exact parity.	nn and ni are physically distinct, not two spellings of one quantity. Every other number concentration pairs with a mass species (nc/qc, nr/qr, ni/qi, ns/qs, ng/qg); nn has none. It is an aerosol reservoir that exchanges number with nc and nr through activation (ERF_module_mp_wdm6.F90:2790) and evaporation (:2835, :1855), bounded to 1e8-2e10 (:602), so nn+nc+nr is a conserved number budget. Magnitudes differ from ice number by three to five orders. Calling CCN 'ni' would have collided with Morrison's ERF_Morrison.H:47 and ERF_UpdateMorrison.cpp:55-59. The stale claim in bubble_campaign.md that ERF labels the slot ni has been retracted. This closes the last coverage gap: no milestone variable is now unmeasured or mislabelled.
20260813T141000Z_wdm6_bubble_milestoneA_full_coverage	20260813T141000Z	PLOTFILE_MILESTONE_FAIL	validation_manifest.tsv	NA	FAIL_THERMODYNAMIC_ONLY_VERIFIED	FAIL_THERMODYNAMIC_ONLY_FULL_COVERAGE	none	none	20260813T140621Z_plotparity_wdm6_bubble_v1d_short_fortran_dbg0;20260813T140621Z_plotparity_wdm6_bubble_v1d_short_cpp_dbg0	plotfile_parity_wdm6_bubble_v1d	plotfile_parity_serial	A	1	temp	199	3	90	MATCH	plotfile_parity_wdm6_bubble_v1d/diffs_plt00001_temp	28199aa6edaf69ac7fc166990c7bdd1662032132	Milestone A FAILS on a fully covered, fully trustworthy 32-variable table. temp abs=6.631607696 rel=2.290772895e-2; theta rel=1.976311604e-2; eq_pot_temp rel=1.985579005e-2; rhotheta abs=3.01690336 rel=8.859488505e-3; pressure abs=867.1722896 rel=8.721967687e-3; pert_pres rel=1.000524732. Every moisture and number-concentration variable is at or below 4.2e-07 relative, with nc, nn and nr in exact bitwise parity. plt00000 AGREE; Rule 36 returned MATCH at v1b for a bit-identical conserved state and the two changes since (plotfile column order, nn emission) are both output-only, so the classification carries forward. The theta writeback asymmetry is the sole remaining candidate consistent with the signature.	Three defects were removed to reach this point, none of them reachable by the Rule 37 tag frontier because all three sit outside every group tag: the redundant pre-group Step 10 clamps and Step 11 sedimentation, the plotfile column rotation from PR #3218, and the absent nn plot variable. Milestone A is now a single-mechanism, fully measured failure, which is the sharpest possible setup for action C. Retreat discipline still requires paired PRE_/POST_ evidence at the writeback site before patching, and the design question (mirror the bridge conversion in the native branch versus have the native kernel update theta directly) remains open and unaddressed. Action B remains mandatory before any group promotion but is not on the critical path to closing Milestone A.
20260813T202000Z_wdm6_theta_writeback_confirmed	20260813T202000Z	DIVERGENCE_SITE_CONFIRMED	Source/Microphysics/WDM6/ERF_AdvanceWDM6.cpp	W1_THETAWB	DIVERGENCE_SITE_CANDIDATE	ROOT_CAUSE_CONFIRMED	none	none	20260813T201654Z_w1thetawb_fortran_dbg1;20260813T201654Z_w1thetawb_cpp_dbg1	w1_thetawb_clean	tag_frontier	A	1	temp	199	3	90	MATCH	NA	f2e9aa9e966d67a7ecf29ca6fa0791e97f686bc9	The theta writeback asymmetry is promoted from candidate to confirmed root cause of the thermodynamic cluster at Milestone A. Paired PRE/POST evidence now exists at the scoped site as validation-operators.md:24-25 requires, so the structural-absence argument is no longer the basis. Bridge leg POST theta equals t_over_exner at 100/100 levels; native leg PRE theta equals POST theta at 100/100 levels, i.e. the writeback never fires; PRE theta is bit-identical across legs at 100/100 levels. Max POST theta divergence 6.625510053 at k=90, which equals the Milestone A theta absolute error 6.625510053 at the same zone (199,3,90) to ten significant figures. At the site t differs by only 8.890e-10 and p by exactly 0, so the kernels agree on temperature and pressure and the sole material difference is the writeback itself. Copy_Micro_to_State then forms RhoTheta = rho * theta from the stale field, and ERF rederives temp, pressure and eq_pot_temp from RhoTheta, which is why the whole thermodynamic cluster moves together. This is corpus axis 8 (storage/update): diagnostic expressions match while production state differs, so inspect store path, copyback and writeback timing rather than the expressions.	Evidence gathered at a newly declared bridge-wrapper site. W1_THETAWB is NOT a file-order group and must never join P0..G17: it has no counterpart in ERF_module_mp_wdm6.F90, being in the bridge caller after mp_wdm6_run_c returns. Declared in group_map.md under 'Bridge-wrapper sites (outside the Fortran kernel span)' with contractual schema k theta t p exner t_over_exner. Both legs are emitted from C++ through a single shared emitter whose leg label follows erf.use_wdm6_cpp_answer, so the records cannot drift in format and FORT_ continues to mean the bridge answer path rather than a Fortran-emitted line. Confirming the mechanism does not close Milestone A: fcompare remains the gate and still FAILs. The design question (mirror the bridge conversion in the native branch versus have the native kernel update theta directly) is decided separately.
20260813T203000Z_wdm6_theta_writeback_fixed	20260813T203000Z	DIVERGENCE_SITE_FIXED	Source/Microphysics/WDM6/ERF_AdvanceWDM6.cpp	W1_THETAWB	ROOT_CAUSE_CONFIRMED	FIXED_CLEAN_SHA	none	none	20260813T202032Z_plotparity_wdm6_bubble_v1e_short_fortran_dbg0;20260813T202032Z_plotparity_wdm6_bubble_v1e_short_cpp_dbg0	plotfile_parity_wdm6_bubble_v1e	plotfile_parity_serial	A	1	qi	199	3	99	MATCH	plotfile_parity_wdm6_bubble_v1e/diffs_plt00001_qi	7ec9dc4838324f905f5e596ba50058ba2ad0c37e	The confirmed theta writeback root cause is fixed by mirroring the bridge conversion in the native path (commit 7ec9dc483): the native branch now computes theta = t / exner at the end of the kernel, immediately before Copy_Micro_to_State forms RhoTheta = rho * theta. Verified two ways. First on the diagnostic surface: the W1_THETAWB native pair now shows PRE != POST and POST == t_over_exner at 100/100 levels, where before the writeback never fired. Second on the plotfile gate: temp 4.166274156e-12; theta 3.723985281e-12; rhotheta 1.669440205e-12; pressure 1.426739741e-12; eq_pot_temp 9.306500921e-13; pert_pres 1.636658663e-10, improvements of 5.3e9 to 2.1e10 over v1d. The change is surgical, moisture terms are unchanged at exactly 1.000x, so it corrected precisely the cluster it was attributed to and nothing else.	Milestone A is NOT declared PASS. fcompare still returns FAIL at zero tolerance because no remaining term is bitwise zero. What changed is the character of the failure: the thermodynamic residuals are now 1e-12 to 1e-10 and are candidates for variable-aware growth adjudication under validation-operators.md:32, which explicitly covers epsilon-scale thermo/pressure residuals. The moisture residuals are NOT covered by that rule and are not obviously quantization: qi at 4.19e-07 relative sits about nine orders above machine epsilon, so it needs its own attribution before Milestone A can be adjudicated. The qi peak also moved to k=99 while rhoQ3 and the residual thermo stay at k=90, suggesting the ice residual is a separate mechanism rather than a remnant of the writeback. Design note: the mirror-the-bridge shape was chosen over having the native kernel update theta directly, on the grounds that it is the minimal change that provably closes the measured gap and keeps both legs structurally symmetric so W1_THETAWB remains a matched surface. It does mean the native path derives theta from t rather than carrying it, which should be revisited if the native kernel is ever made authoritative.
20260813T204500Z_wdm6_bubble_milestoneA_ice_residual_only	20260813T204500Z	PLOTFILE_MILESTONE_FAIL	campaign_validation_manifest.tsv	NA	FAIL_THERMODYNAMIC_ONLY_FULL_COVERAGE	FAIL_ICE_RESIDUAL_ONLY	milestone_A_status	none	20260813T202032Z_plotparity_wdm6_bubble_v1e_short_fortran_dbg0;20260813T202032Z_plotparity_wdm6_bubble_v1e_short_cpp_dbg0	plotfile_parity_wdm6_bubble_v1e	plotfile_parity_serial	A	1	qi	199	3	99	MATCH	plotfile_parity_wdm6_bubble_v1e/diffs_plt00001_qi	7ec9dc4838324f905f5e596ba50058ba2ad0c37e	Frontier advance that was missing from the record: decision 20260813T203000Z fixed the theta writeback site but never updated the milestone status, so the lane headline still read FAIL_THERMODYNAMIC_ONLY_FULL_COVERAGE after thermodynamics had already dropped to 1e-12. Corrected here. Milestone A remains FAIL at zero tolerance, but the failure is now confined to a single ice residual. Of 32 compared variables at step 1: 18 are bitwise equal including all three number concentrations nc/nn/nr; qt is at machine epsilon 1.7e-16; 7 sit at 1e-13 to 1e-10 (temp, theta, rhotheta, pressure, eq_pot_temp, qv, rhoQ1); 4 at 1e-10 to 1e-8 (pert_pres, qsnow, qp, rhoQ5); and 2 above 1e-8, qi at 4.189783629e-07 and rhoQ3 at 4.134771667e-07, which are the same field as mixing ratio and conserved mass. The outliers sit about 100x above the next-largest residual, a clean separation indicating a distinct mechanism rather than the tail of one distribution.	Milestone A is NOT PASS and must not be recorded as such. Declaring PASS would require a variable-aware growth adjudication under validation-operators.md:32, and that rule covers epsilon-scale thermo/pressure residuals only. The qi/rhoQ3 outlier is moisture and is roughly nine orders above machine epsilon, so it is not covered and needs its own attribution first. Note the qi peak moved to (199,3,99) while rhoQ3 and the residual thermo remain at (199,3,90), which argues the ice residual is a separate mechanism rather than a remnant of the writeback. Only step 1 has ever been executed in this lane; Milestones B and C have never been run.
20260813T210000Z_wdm6_bubble_milestoneB_fail	20260813T210000Z	PLOTFILE_MILESTONE_FAIL	campaign_validation_manifest.tsv	NA	NOT_RUN	FAIL_MATERIAL_STEP2	milestone_B_status	none	20260813T204343Z_plotparity_wdm6_bubble_v1f_short_fortran_dbg0;20260813T204343Z_plotparity_wdm6_bubble_v1f_short_cpp_dbg0	plotfile_parity_wdm6_bubble_v1f	plotfile_parity_serial	B	2	temp	NA	NA	NA	NA	NA	1fecc344ff957fe2fa204bace73c2200a038c8a1	Milestone B executed for the first time in this lane and FAILS materially. The failure is at step 2, not at the step-10 milestone point: temp 1.206e-09 -> 5.657e+01 -> 7.289e+01; theta 1.248e-09 -> 4.580e+01 -> 8.084e+01; pressure 1.419e-07 -> 1.239e+04 -> 1.833e+04; qi 8.463e-11 -> 1.575e-02 -> 1.707e-02; nc 0 -> 1.832e+08 -> 7.836e+08; nn 0 -> 9.982e+07 -> 1.094e+08 (steps 1, 2, 10). This settles the variable-aware growth adjudication that was open on Milestone A. validation-operators.md:32 permits EPSILON_OK only for residuals that are ULP-scale relative AND non-growing; these grow by roughly ten orders between step 1 and step 2, so EPSILON_OK is refused and the Milestone A residuals are reclassified as the leading edge of a material defect rather than quantization. Running B while A failed was legitimate solely as growth adjudication, which the same rule sanctions as continuing the plotfile lane; that justification is now spent and no further forward milestone may be attempted.	Milestone A's step-1 result was systematically optimistic: native qi error was 8.463e-11 at step 1 and 1.575e-02 one step later. A single-step milestone could never have surfaced this. Milestone C is not attempted. Note for the record that both legs remain numerically stable, with identical pressure and qv extrema at step 2, so this is a microphysics divergence and not a solver blow-up.
20260813T210000Z_wdm6_ice_overproduction_step2	20260813T210000Z	DIVERGENCE_SITE_CANDIDATE	Source/Microphysics/WDM6/ERF_AdvanceWDM6.cpp	G8;G13b;G13e;G13f	NA	OPEN_NEXT_FRONTIER	none	none	20260813T204343Z_plotparity_wdm6_bubble_v1f_short_fortran_dbg0;20260813T204343Z_plotparity_wdm6_bubble_v1f_short_cpp_dbg0;20260813T205500Z_prefix_B_baseline_fortran_dbg0;20260813T205500Z_prefix_B_baseline_cpp_dbg0	plotfile_parity_wdm6_bubble_v1f	plotfile_parity_serial	B	2	qi	NA	NA	NA	NA	NA	1fecc344ff957fe2fa204bace73c2200a038c8a1	New frontier: the native path over-produces ice by 82x at step 2 (qi max 1.576e-02 versus bridge 1.921e-04) and consequently runs 34.5 K hotter, consistent with excess latent heat release from spurious ice formation. A controlled A/B establishes this is NOT caused by the theta writeback fix: with the fix reverted in the working tree and all else equal, step-2 qi is 1.575e-02 in both configurations and nc is 1.832e+08 in both. The defect is pre-existing and independent. What the theta fix did change is that it removed a mask. Before it, mic_fab_vars[theta] was frozen at its pre-microphysics value, so the thermodynamic state was decoupled from the microphysics and temp held a near-constant 6.5 K offset that did not grow. That apparent stability was an artefact of the decoupling, not evidence of correctness. With theta correctly tracking t, the ice error now propagates into the thermodynamic state and amplifies. The fix is retained: it is physically correct and step 1 proves it, 6.632 to 1.206e-09.	By the variable-to-tag map in bubble_campaign.md, qi routes to G8 (VICE), G13b (praci), G13e (pidep) and G13f (psaut), so this is a GROUP-level defect and the tag frontier is the right instrument. It is currently the wrong instrument for the job: all 33 P0..G17 closures are single-cell at kts, and this failure is at k>=90 and only appears at step 2. This is the concrete cost of the canonical-order departure recorded here: validation-operators.md:15 requires controlled-scope acceptance before plotfile milestones, and the lane has been running plotfile milestones against an explicitly untrusted frontier. Restoring the WSM6 all-k print contract (handoff action B) is therefore promoted from a deferred prerequisite to the next body of work, ahead of any further plotfile milestone.
20260813T215000Z_wdm6_tier1_allk_phase1	20260813T215000Z	DIAGNOSTIC_CONTRACT_PARTIAL_RESTORE	Source/Microphysics/WDM6/ERF_module_mp_wdm6.F90	G8;G13b;G13e;G13f	CLOSED_SCOPE_QUALIFIED	ALLK_RESTORED_PHASE1	none	none	20260813T214500Z_tier1_allk_phase1_fortran_dbg1;20260813T214500Z_tier1_allk_phase1_cpp_dbg1	tier1_allk_phase1	tag_frontier	NA	NA	pidep	199	3	91	NA	NA	dirty_triage_only	Phase 1 of the Tier 1 all-k print contract is restored for the four ice groups the variable-to-tag map routes qi through. The frontier produces information for the first time: the earlier r37 retreat returned max_abs_diff=0.000e+00 for all 33 groups because every tag sampled one cell at kts. At step 1, where plt00000 AGREE guarantees identical inputs: G1b through G7 report exactly 0; G8 PRE and G13b PRE report 2.220e-16 at k=9 on denfac, which is machine epsilon and quantization rather than defect; G13e POST reports 6.303e-13 at k=91 field 0 (pidep, ice deposition); G13f POST reports 1.689e-10 at k=100 field 0 (psaut, ice-to-snow autoconversion). The retreat therefore narrows the first observable material divergence at step 1 to G13e POST pidep, amplifying into G13f POST psaut. At step 2 the same tags report G8 PRE 1.471e-02 at k=100 on xni, G13b PRE 3.929e+01 at k=44 on t, G13e PRE 3.929e+01 at k=44 on t0c-t, G13f PRE 1.575e-02 at k=44 on qci and G13f POST 3.130e-02 at k=44 on psaut. G13f PRE qci 1.575e-02 equals the Milestone B step-2 qi absolute error exactly. Committed as a627e5cb9. The harness tools/build_ci was fixed first, since it is how the prints are verified: the hardwired target column and max_step were parameterized, mpirun was dropped to match the campaign posture, and the grep|head -1 and python find_line first-match logic was replaced with per-k collection that reduces over the column and reports the k at which the maximum occurs, plus separate first-block and last-block passes so growth across timesteps is visible in one run.	TRIAGE ONLY, and not only because the worktree was dirty at run time: tools/build_ci is untracked and is not reproducible from tracked source, so unlike Submodules/AMReX fcompare it cannot support a formal outcome under the tracked-assets rule. NO GROUP IS PROMOTED. The standing DIAGNOSTIC_CONTRACT_REGRESSION decision is only partially retired, for these four groups, and remains in force for the other 29. CRITICAL CAVEAT ON THE NARROWING: only these four groups are all-k. The other 29 still sample one cell at kts, so a divergence at k=91 anywhere in G9, G10a-e, G11, G12, G13a, G13c or G13d would be invisible. G13e cannot yet be called the first failing group, only the first observable one. Phase 2 is required before any such claim. Two defects were found and fixed during the conversion itself: the C++ POST_G8 tag read fallc at klo while its siblings used diag_k, which is harmless when diag_k==klo but wrong under all-k, and fallc is allocated on box2d as a 2D surface slab in the native path while the Fortran declares fallc(its:ite,kts:kte) as a full field, so that field is emitted at klo and annotated as not comparable per-k. That dimensionality divergence in the ice sedimentation group is itself a finding worth pursuing. Also note the Fortran G13e/G13f tags sit inside a conditional and emit only 67 of 100 levels, so those surfaces are partial even after conversion.
20260813T220000Z_wdm6_build_ci_now_tracked	20260813T220000Z	EVIDENCE_STANDING_CHANGE	tools/build_ci	NA	UNTRACKED_TRIAGE_ONLY	TRACKED_FORMAL_ELIGIBLE	none	none	NA	tier1_allk_phase1	tag_frontier	NA	NA	NA	NA	NA	NA	NA	NA	b96258e12638be5895057ff1bed1805689194c2b	tools/build_ci is now tracked (commit b96258e12), so the tag-frontier harness is reproducible from tracked source. Under validation-operators.md:51, 'use tracked assets only for formal validation outcomes', this removes the blanket disqualification recorded on decision 20260813T215000Z_wdm6_tier1_allk_phase1, whose operator_notes stated the harness could not support a formal outcome because it was untracked. That statement was accurate when written and is superseded here. Committed with git add -f because tools/ is excluded via .git/info/exclude, a local per-clone exclude rather than .gitignore; only build_ci was added, leaving the 13.8 MB fcompare_serial binary and the build_ci.bak / build_ci~ editor backups untracked.	This changes eligibility, not status. The phase 1 rows remain TRIAGE because they were produced from a dirty worktree at an earlier SHA, which is an independent disqualifier under validation-operators.md:49. A future build_ci run at clean SHA can now be recorded as formal tag_frontier evidence, which the campaign has never had. Two open questions deliberately not settled here: whether build_ci should move alongside campaign_bubble_wdm6 in the wdm6 application notes, since it is a WDM6 campaign asset rather than a general tool, and whether the local /tools/ exclude should be narrowed now that one file in it is tracked.
20260813T231500Z_wdm6_first_failing_group_g13e	20260813T231500Z	TAG_FRONTIER_FIRST_FAILURE	Source/Microphysics/WDM6/ERF_module_mp_wdm6.F90	G13e	OPEN_NEXT_FRONTIER	FIRST_FAILING_GROUP_IDENTIFIED	none	none	20260813T230902Z_tier1_allk_phase2_fortran_dbg1;20260813T230902Z_tier1_allk_phase2_cpp_dbg1	tier1_allk_phase2	tag_frontier	NA	1	pidep	199	3	91	NA	NA	b0d764a878f3bfb59aa80881067208a367bc67d2	G13e is the first materially failing group. This is the Rule 37 answer the campaign has been unable to produce since it began: the earlier retreat returned max_abs_diff=0.000e+00 for all 33 groups because every tag sampled one cell at kts. At step 1, where plt00000 AGREE guarantees identical inputs and 14 groups now emit all 100 levels: G10a, G10b, G10c, G10d, G10e, G12, G13a and G13d are exactly 0 at every level; G8, G11, G13b and G13c read 2.220e-16 at k=9 on denfac, which is machine epsilon; G13e POST reports 6.303e-13 at k=91 on field 0, pidep; G13f POST reports 1.689e-10 at k=100 on field 0, psaut. The divergence is in pidep, ice deposition and nucleation, which group_map.md scopes to Fortran lines 1543-1599 with psdep, pgdep and pigen under ifsat gating, and which the bubble_campaign.md variable-to-tag map already lists as a qi producer. It amplifies about 270x into G13f psaut, ice-to-snow autoconversion, by the end of the same step. The upstream bound is tight even though P0 through G7 are still single-cell: G13b PRE now reads 2.220e-16 across all 100 levels on t, qci, qrs(1), qrs(2), qrs(3), denfac and xni, so the full hydrometeor state agrees to machine precision on entry to G13b, which is downstream of every unconverted upstream group.	The 2.220e-16 readings at k=9 on denfac in G8, G11, G13b and G13c are quantization, not defects, and are consistent across four independent groups. Milestone A measured qi at 8.463e-11 and Milestone B measured 1.575e-02 one step later; the frontier now localizes the origin of that growth to a single group. Phase 2 also excluded G9 by design and recorded why. Remaining scope gaps: P0, G1a-G7, G13g, G14, G15, G16a, G16b and G17 are still single-cell, though all of G13g onward are downstream of G13e and cannot be the origin. Runs are clean-SHA and the harness is now tracked, so unlike phase 1 these rows are not disqualified on either ground; they are recorded as formal tag_frontier evidence, the first this campaign has had. No group is PROMOTED: identifying a first failure is not a closure.
20260813T234500Z_wdm6_g13e_pidep_root_cause	20260813T234500Z	TIER2_ROOT_CAUSE	Source/Microphysics/WDM6/ERF_module_mp_wdm6.F90	G13e	FIRST_FAILING_GROUP_IDENTIFIED	ROOT_CAUSE_ATTRIBUTED_CONSTANT_PRECISION	none	none	NA	tier2_g13e_pidep	tag_frontier	NA	1	diameter	199	3	91	NA	NA	dirty_triage_only	Tier 2 forensic decomposition of pidep at column (199,3), k window 88-100, one var per line in the WSM6-DIAG-T2 schema with the contractual 20-fractional-digit value token, 182 records per leg. Thirteen of the fourteen decomposed quantities are BITWISE EQUAL at every level: supcol, qi, xni, xmi, rhi, work1i, supsat, satdt, prevp, supice and ifsat, with pidep_raw and pidep differing only inasmuch as they inherit the one divergence. The sole diverging input is diameter, 2.374873e-11 at k=91 through k=100. Root cause: the Fortran parameter dimax = 500.e-6 at line 82 carries NO kind suffix, so the literal is evaluated as a default single-precision real and then widened to kind_phys, permanently baking in float32 rounding. Fortran holds +5.00000023748725652695E-04, bit-for-bit float32(5e-4) widened, while ERF_WDM6.H:74 holds a true double +5.00000000000000010408E-04. Levels k88-90 agree only because qi is exactly 0 so diameter is 0 on both legs; from k91 up qi is about 1.96e-02, diameter clamps to dimax, and the constant difference is exposed directly. Measured chain: dimax 2.374873e-11 -> diameter 2.374873e-11 -> pidep_raw and pidep 6.303e-13 -> G13f psaut 1.689e-10 -> Milestone A qi 8.463e-11 -> Milestone B qi 1.575e-02.	SYSTEMIC: an audit finds 22 kind_phys parameters initialised from unsuffixed literals, relative errors 1.5e-08 to 4.8e-08, and ZERO correctly suffixed. Affected include qs0, di600, dimax, di2000, actk, pfrz2, satmax, dicon, avtr, qcrmin, pi, di100, di15, avts, nrmin, n0smax, di82 and bvtr. Each is a latent parity divergence wherever used, which plausibly explains why parity has been difficult well beyond G13e. Run is triage: dirty worktree at execution and a hardcoded k window.
